CustomerID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase_date,last_purchase_date,recency_days
16777,2,62,222.62,4.6379166666666665,2011-03-27 14:34:00,2011-09-20 13:41:00,79
16778,2,194,245.94,15.37125,2011-03-10 15:21:00,2011-09-26 13:48:00,73
16779,22,5301,10611.720000000001,32.05957703927493,2010-12-08 09:56:00,2011-12-07 14:54:00,1
16780,2,270,422.24,7.156610169491525,2011-03-25 17:34:00,2011-08-31 16:09:00,99
16781,1,113,311.25,18.308823529411764,2010-12-02 14:26:00,2010-12-02 14:26:00,371
16782,13,705,2267.9500000000003,12.393169398907105,2010-12-09 11:28:00,2011-11-29 13:20:00,9
16784,1,24,107.6,35.86666666666667,2011-11-20 12:20:00,2011-11-20 12:20:00,19
16788,2,304,594.39,4.016148648648649,2011-03-30 13:05:00,2011-08-08 14:53:00,122
16789,1,32,80.8,16.16,2011-12-01 15:12:00,2011-12-01 15:12:00,7
16790,6,898,1545.6200000000001,16.61956989247312,2011-11-02 11:23:00,2011-12-06 11:53:00,3
16791,7,757,1705.78,5.432420382165605,2011-01-11 15:42:00,2011-11-10 19:12:00,28
16792,2,44,110.38000000000001,9.198333333333334,2011-03-02 14:39:00,2011-03-02 14:41:00,281
16793,1,146,243.84,15.24,2011-10-13 15:08:00,2011-10-13 15:08:00,56
16794,10,923,1196.5,4.303956834532374,2011-06-12 14:15:00,2011-12-08 17:54:00,0
16795,1,239,414.88,6.286060606060606,2010-12-09 14:08:00,2010-12-09 14:08:00,364
16796,1,186,305.62,16.97888888888889,2011-09-11 14:01:00,2011-09-11 14:01:00,88
16800,1,524,1162.65,7.452884615384616,2011-11-28 14:06:00,2011-11-28 14:06:00,10
16801,4,493,1594.23,21.2564,2011-03-11 13:56:00,2011-06-29 15:33:00,162
16803,1,245,332.3,13.845833333333333,2011-10-05 14:28:00,2011-10-05 14:28:00,64
16804,3,246,536.99,8.949833333333334,2011-03-14 15:48:00,2011-11-16 16:43:00,22
16805,2,539,460.59,4.699897959183673,2010-12-14 13:35:00,2011-06-19 11:23:00,173
16806,4,356,762.16,8.195268817204301,2011-04-14 19:59:00,2011-08-28 15:27:00,102
16807,3,778,1121.59,16.740149253731342,2011-03-14 09:46:00,2011-07-20 12:00:00,142
16808,2,196,288.42,12.540000000000001,2011-03-10 19:05:00,2011-09-01 19:34:00,98
16809,5,652,914.69,6.138859060402685,2011-03-22 15:20:00,2011-11-16 15:45:00,22
16810,1,114,309.54,20.636000000000003,2011-05-31 15:32:00,2011-05-31 15:32:00,191
16811,2,477,547.07,19.538214285714286,2011-11-22 17:19:00,2011-12-05 11:39:00,4
16812,1,81,479.35,31.956666666666667,2010-12-14 12:35:00,2010-12-14 12:35:00,360
16813,10,1501,1652.18,3.878356807511737,2011-05-19 13:28:00,2011-12-01 14:03:00,7
16814,21,2697,6416.7,20.115047021943575,2010-12-05 11:45:00,2011-11-25 13:27:00,13
16816,4,274,417.06,14.895,2010-12-16 17:01:00,2011-08-28 14:16:00,102
16817,9,822,1604.75,18.65988372093023,2010-12-06 14:19:00,2011-12-07 11:03:00,2
16818,11,2164,3349.57,17.81686170212766,2011-05-18 11:42:00,2011-11-29 10:41:00,10
16820,1,307,497.61,19.138846153846153,2011-09-05 12:06:00,2011-09-05 12:06:00,95
16823,1,136,358.38,9.431052631578947,2011-04-26 15:00:00,2011-04-26 15:00:00,226
16824,2,236,460.64,17.716923076923077,2011-06-28 13:36:00,2011-11-24 12:38:00,15
16825,2,566,775.1800000000001,27.685000000000002,2011-06-07 09:44:00,2011-11-01 11:51:00,38
16826,1,158,341.7,15.531818181818181,2011-10-19 14:05:00,2011-10-19 14:05:00,50
16828,2,59,128.5,16.0625,2011-08-19 13:24:00,2011-09-07 15:10:00,92
16829,1,99,197.22,17.92909090909091,2011-07-06 10:48:00,2011-07-06 10:48:00,156
16830,1,264,325.91,14.170000000000002,2011-11-01 11:35:00,2011-11-01 11:35:00,38
16832,3,33,199.15,16.595833333333335,2011-05-06 14:12:00,2011-06-08 15:36:00,183
16833,4,440,1106.53,23.5431914893617,2011-01-09 13:02:00,2011-12-08 14:39:00,0
16834,1,358,413.46,17.2275,2011-04-26 09:37:00,2011-04-26 09:37:00,227
16835,2,61,180.85,18.085,2010-12-01 17:15:00,2011-08-03 13:50:00,127
16836,2,165,251.87,22.89727272727273,2011-08-15 12:38:00,2011-10-31 10:05:00,39
16837,11,1563,3170.98,19.218060606060607,2011-04-08 08:48:00,2011-11-08 14:27:00,30
16838,2,185,588.85,23.554000000000002,2011-02-24 15:01:00,2011-05-26 13:13:00,196
16839,34,8975,16594.35,62.38477443609022,2010-12-05 11:15:00,2011-12-01 09:03:00,8
16841,6,2250,1869.82,16.119137931034484,2011-02-25 12:40:00,2011-11-03 11:51:00,36
16842,3,693,1264.19,20.066507936507936,2011-02-10 14:51:00,2011-08-31 10:42:00,100
16843,16,10159,10196.57,26.97505291005291,2011-01-16 16:10:00,2011-10-28 09:06:00,42
16846,1,135,214.32,19.483636363636364,2011-10-20 13:55:00,2011-10-20 13:55:00,49
16847,1,78,193.44,16.12,2011-10-27 13:29:00,2011-10-27 13:29:00,42
16848,1,182,281.42,20.101428571428574,2011-10-18 08:42:00,2011-10-18 08:42:00,52
16849,1,33,124.57,15.57125,2011-06-06 09:16:00,2011-06-06 09:16:00,186
16850,1,249,332.41,17.495263157894737,2011-01-10 11:09:00,2011-01-10 11:09:00,333
16851,3,271,342.45,17.1225,2011-10-19 09:48:00,2011-12-05 13:32:00,3
16852,2,56,144.91000000000003,16.101111111111113,2011-06-16 15:49:00,2011-11-29 13:22:00,9
16855,2,164,328.4,17.28421052631579,2011-10-27 16:31:00,2011-11-16 12:03:00,23
16856,1,12,35.400000000000006,17.700000000000003,2011-11-25 08:59:00,2011-11-25 08:59:00,14
16858,1,91,375.69000000000005,37.569,2010-12-06 09:52:00,2010-12-06 09:52:00,368
16859,2,827,747.81,14.380961538461538,2011-03-23 13:39:00,2011-07-18 12:19:00,144
16861,2,140,173.76,28.959999999999997,2011-07-04 15:38:00,2011-10-11 09:05:00,59
16863,2,409,502.8,19.338461538461537,2010-12-08 08:58:00,2011-11-08 15:26:00,30
16866,3,60,207.73999999999998,18.885454545454543,2011-07-01 12:34:00,2011-07-22 10:06:00,140
16869,4,583,817.12,6.434015748031496,2011-06-17 13:01:00,2011-11-17 12:02:00,22
16871,6,1253,2812.34,20.528029197080293,2011-03-14 10:31:00,2011-11-17 19:27:00,21
16872,3,600,680.02,97.14571428571428,2011-06-08 14:32:00,2011-09-23 16:05:00,76
16873,6,3840,7123.62,25.53268817204301,2010-12-10 15:45:00,2011-12-05 12:05:00,4
16875,5,1069,2095.53,18.710089285714286,2011-01-04 10:37:00,2011-10-03 13:39:00,66
16877,6,458,846.62,5.427051282051282,2011-05-15 16:13:00,2011-11-27 13:47:00,11
16878,1,12,13.3,4.433333333333334,2011-09-16 17:39:00,2011-09-16 17:39:00,83
16880,7,746,1491.43,8.571436781609195,2011-06-03 16:45:00,2011-11-09 11:33:00,30
16881,1,600,432.0,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,66
16882,3,424,705.12,18.080000000000002,2011-01-26 17:43:00,2011-10-04 10:42:00,66
16883,2,103,272.48,7.364324324324325,2010-12-03 10:33:00,2011-06-05 12:51:00,186
16884,2,320,429.84000000000003,16.532307692307693,2011-11-02 10:16:00,2011-11-02 11:52:00,37
16885,3,178,450.41,4.691770833333334,2010-12-17 17:23:00,2011-11-24 13:40:00,14
16887,1,156,192.32999999999998,5.342499999999999,2011-11-04 14:07:00,2011-11-04 14:07:00,34
16889,3,925,1578.67,11.693851851851852,2011-01-07 10:47:00,2011-05-29 11:05:00,194
16891,5,265,742.43,3.991559139784946,2010-12-03 11:35:00,2011-12-08 11:15:00,1
16892,5,236,518.19,5.3421649484536085,2011-06-09 11:35:00,2011-12-08 13:18:00,0
16893,1,62,145.93,3.242888888888889,2010-12-08 12:06:00,2010-12-08 12:06:00,366
16895,1,91,202.27,3.26241935483871,2011-10-06 12:15:00,2011-10-06 12:15:00,64
16897,2,73,289.78,7.831891891891891,2011-01-30 11:52:00,2011-02-13 15:02:00,298
16898,3,412,501.03,3.191273885350318,2010-12-06 12:23:00,2011-11-13 15:44:00,25
16899,6,520,1271.06,10.333821138211382,2010-12-14 13:11:00,2011-12-02 12:03:00,7
16900,3,833,887.11,11.229240506329115,2011-10-07 13:17:00,2011-11-23 10:32:00,16
16902,1,629,1706.88,38.79272727272728,2011-08-15 14:17:00,2011-08-15 14:17:00,115
16903,1,247,363.2,6.485714285714286,2011-11-10 15:32:00,2011-11-10 15:32:00,28
16904,16,1984,3653.75,5.4943609022556394,2010-12-07 13:29:00,2011-12-05 13:10:00,3
16905,7,1381,3037.6,15.2643216080402,2010-12-03 10:43:00,2011-12-04 14:01:00,4
16906,4,263,559.59,6.506860465116279,2011-04-05 12:30:00,2011-09-19 11:49:00,81
16907,5,286,928.76,6.634,2010-12-09 16:52:00,2011-11-10 18:04:00,28
16909,1,436,379.14,21.063333333333333,2011-09-28 16:45:00,2011-09-28 16:45:00,71
16910,8,884,1508.96,2.7687339449541284,2011-09-09 14:14:00,2011-12-05 12:51:00,3
16912,11,1025,2555.58,25.555799999999998,2011-01-20 15:42:00,2011-11-11 12:18:00,28
16913,1,82,113.44,14.18,2011-02-22 12:56:00,2011-02-22 12:56:00,289
16914,1,112,183.76,6.125333333333333,2011-11-03 15:27:00,2011-11-03 15:27:00,35
16915,6,132,621.6800000000001,10.906666666666668,2011-03-01 09:52:00,2011-11-30 16:39:00,8
16916,2,431,562.41,4.135367647058823,2010-12-02 13:14:00,2011-11-16 12:08:00,23
16917,1,232,391.52,43.50222222222222,2011-03-08 11:55:00,2011-03-08 11:55:00,276
16918,6,721,1068.82,8.35015625,2011-01-26 17:37:00,2011-10-21 12:50:00,49
16919,11,1403,2592.25,7.951687116564417,2010-12-06 12:52:00,2011-07-06 13:35:00,155
16921,1,154,154.18,2.8032727272727276,2011-10-09 16:22:00,2011-10-09 16:22:00,60
16923,19,3344,7069.08,11.292460063897764,2010-12-12 11:06:00,2011-11-27 13:00:00,11
16924,3,467,829.89,10.245555555555555,2011-09-16 12:54:00,2011-11-18 12:53:00,20
16926,1,35,230.25,16.446428571428573,2010-12-03 13:42:00,2010-12-03 13:42:00,370
16927,3,993,543.05,90.50833333333333,2010-12-13 11:57:00,2011-08-16 11:10:00,115
16928,17,2092,2814.7,13.797549019607843,2010-12-01 15:21:00,2011-09-20 15:10:00,79
16929,7,929,1295.39,16.823246753246753,2011-07-07 12:39:00,2011-12-06 08:37:00,3
16930,3,339,378.89,7.148867924528302,2011-10-02 14:25:00,2011-11-13 16:13:00,25
16931,21,3134,4554.87,5.140936794582393,2010-12-05 11:40:00,2011-12-04 13:15:00,4
16932,1,82,150.23000000000002,3.129791666666667,2011-10-17 14:12:00,2011-10-17 14:12:00,52
16933,2,288,563.23,12.800681818181818,2011-04-14 13:33:00,2011-12-08 12:54:00,0
16934,2,397,931.03,15.262786885245902,2011-10-16 12:25:00,2011-10-16 12:40:00,54
16936,1,171,261.9,4.676785714285714,2011-11-14 11:04:00,2011-11-14 11:04:00,25
16938,4,2533,2711.6800000000003,11.539063829787235,2011-02-04 09:34:00,2011-12-01 10:20:00,8
16940,3,2169,3049.88,9.99960655737705,2011-02-23 12:27:00,2011-10-18 13:15:00,51
16942,9,805,1904.99,6.877220216606498,2011-04-26 11:59:00,2011-11-27 12:40:00,12
16943,3,145,816.73,24.74939393939394,2011-01-25 14:00:00,2011-05-12 11:57:00,211
16945,19,2725,4345.5,17.451807228915662,2010-12-16 17:49:00,2011-11-18 11:39:00,21
16947,1,312,406.48,19.356190476190477,2011-04-18 09:38:00,2011-04-18 09:38:00,235
16948,3,1614,435.02,22.89578947368421,2011-01-18 10:58:00,2011-07-24 12:46:00,138
16949,6,791,1286.27,21.437833333333334,2011-01-27 12:11:00,2011-12-06 11:07:00,3
16950,3,644,1178.56,28.06095238095238,2010-12-07 15:20:00,2011-10-14 09:06:00,56
16951,3,1318,1277.75,14.857558139534884,2011-02-08 14:58:00,2011-07-28 12:05:00,134
16952,2,92,167.61,10.475625,2011-08-22 12:58:00,2011-08-22 13:03:00,108
16953,1,10,20.8,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,29
16954,9,1054,2085.08,38.61259259259259,2010-12-15 10:41:00,2011-12-09 09:46:00,0
16955,4,266,518.67,20.746799999999997,2010-12-01 13:31:00,2011-06-08 10:36:00,184
16956,1,114,308.74,19.29625,2011-11-22 08:56:00,2011-11-22 08:56:00,17
16957,2,172,416.64,26.04,2011-03-03 09:25:00,2011-04-14 13:56:00,238
16959,1,49,117.35000000000001,16.764285714285716,2011-09-13 15:03:00,2011-09-13 15:03:00,86
16960,3,304,507.05,5.02029702970297,2011-04-01 11:54:00,2011-11-01 11:35:00,38
16961,1,125,234.17,16.72642857142857,2011-08-15 13:46:00,2011-08-15 13:46:00,115
16963,1,35,110.55000000000001,15.792857142857144,2011-06-05 13:48:00,2011-06-05 13:48:00,186
16965,1,291,201.19,7.738076923076923,2011-04-27 12:08:00,2011-04-27 12:08:00,226
16966,7,1981,2154.97,76.96321428571427,2011-04-13 14:17:00,2011-12-01 13:40:00,7
16967,1,333,319.02,15.19142857142857,2011-06-03 14:24:00,2011-06-03 14:24:00,188
16968,2,326,439.43,14.175161290322581,2011-08-24 10:51:00,2011-12-05 15:02:00,3
16969,3,816,650.41,15.48595238095238,2011-06-01 12:10:00,2011-10-31 13:12:00,38
16971,1,72,357.21,8.712439024390243,2011-11-01 15:06:00,2011-11-01 15:06:00,37
16976,1,88,251.51999999999998,125.75999999999999,2011-03-17 16:33:00,2011-03-17 16:33:00,266
16978,1,166,344.33,8.828974358974358,2011-09-23 12:50:00,2011-09-23 12:50:00,77
16979,6,865,1852.0,20.808988764044944,2011-02-15 09:20:00,2011-12-06 12:21:00,3
16980,2,739,1028.46,12.697037037037038,2011-02-21 12:58:00,2011-03-29 16:36:00,254
16982,1,182,384.06,17.457272727272727,2011-10-10 12:28:00,2011-10-10 12:28:00,60
16983,7,1335,1905.87,13.327762237762236,2010-12-05 12:34:00,2011-11-27 12:10:00,12
16984,2,2380,4459.52,11.148800000000001,2011-08-01 17:37:00,2011-09-12 13:43:00,87
16985,10,1832,5464.12,45.53433333333333,2010-12-16 10:38:00,2011-11-22 13:33:00,16
16986,2,1040,1873.2,624.4,2011-11-09 15:52:00,2011-11-10 11:55:00,29
16987,7,401,1616.8,12.63125,2011-05-18 15:55:00,2011-12-06 17:26:00,2
16988,1,43,126.12,18.017142857142858,2011-12-04 16:02:00,2011-12-04 16:02:00,4
16989,6,1233,1133.25,94.4375,2011-07-12 09:11:00,2011-12-02 16:39:00,6
16990,1,100,179.0,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,218
16992,5,860,1614.31,17.358172043010754,2011-02-28 10:37:00,2011-11-29 11:50:00,10
16996,6,544,1456.96,39.3772972972973,2010-12-21 13:22:00,2011-11-09 16:43:00,29
16997,3,360,702.0,58.5,2011-01-18 11:51:00,2011-02-24 17:28:00,287
16998,4,76,295.0,73.75,2011-02-08 15:42:00,2011-07-13 09:44:00,149
16999,2,294,484.82,21.07913043478261,2011-09-26 15:43:00,2011-11-16 13:53:00,22
17001,11,2164,3989.57,23.606923076923078,2010-12-16 09:35:00,2011-12-09 09:38:00,0
17002,3,679,1493.73,30.484285714285715,2011-02-22 11:46:00,2011-09-15 12:40:00,85
17004,2,771,1312.1399999999999,30.51488372093023,2011-09-08 12:16:00,2011-10-24 14:25:00,45
17006,4,272,781.78,17.76772727272727,2011-09-25 12:15:00,2011-12-05 12:09:00,4
17007,6,597,889.9300000000001,17.114038461538463,2010-12-17 13:57:00,2011-10-20 10:47:00,50
17010,1,118,195.36,17.76,2011-11-21 14:49:00,2011-11-21 14:49:00,17
17011,1,186,270.9,18.06,2011-11-09 13:30:00,2011-11-09 13:30:00,29
17014,3,243,583.4300000000001,8.103194444444446,2011-10-04 11:36:00,2011-12-01 14:09:00,7
17015,3,1978,1838.6100000000001,8.591635514018693,2011-06-07 13:19:00,2011-11-11 10:45:00,28
17017,20,6673,8694.26,34.50103174603175,2010-12-02 10:17:00,2011-12-07 09:32:00,2
17018,2,176,920.1,57.50625,2011-01-18 08:46:00,2011-10-30 11:42:00,40
17019,4,820,1258.08,5.517894736842105,2010-12-06 12:55:00,2011-11-28 13:06:00,10
17022,1,108,71.0,10.142857142857142,2011-11-08 17:09:00,2011-11-08 17:09:00,30
17024,3,69,95.85,31.95,2011-07-05 09:31:00,2011-10-25 13:47:00,44
17025,3,235,357.77,39.75222222222222,2010-12-01 15:45:00,2011-10-10 09:06:00,60
17026,2,97,154.82999999999998,38.707499999999996,2010-12-05 12:47:00,2011-06-07 14:28:00,184
17027,6,416,877.5600000000001,5.92945945945946,2011-01-26 14:19:00,2011-09-22 12:24:00,78
17029,2,400,716.0,358.0,2011-04-17 10:57:00,2011-08-21 11:06:00,110
17030,1,146,146.87,13.351818181818182,2011-10-07 08:49:00,2011-10-07 08:49:00,63
17031,2,235,380.35,17.288636363636364,2011-07-08 09:38:00,2011-11-28 10:23:00,11
17033,3,750,1030.14,36.79071428571429,2010-12-15 13:21:00,2011-09-14 14:34:00,85
17034,3,410,745.52,24.850666666666665,2011-02-25 10:10:00,2011-11-23 15:14:00,15
17035,2,229,433.53000000000003,15.483214285714286,2011-02-01 12:27:00,2011-04-08 11:23:00,245
17037,1,656,1267.32,16.8976,2011-09-13 12:49:00,2011-09-13 12:49:00,87
17038,1,28,112.4,5.109090909090909,2011-11-09 13:50:00,2011-11-09 13:50:00,29
17040,1,181,449.73,29.982000000000003,2011-07-25 10:19:00,2011-07-25 10:19:00,137
17041,3,927,1071.49,15.528840579710145,2010-12-14 11:43:00,2011-11-13 11:21:00,26
17042,5,990,1036.58,10.686391752577318,2011-04-06 14:53:00,2011-12-07 12:26:00,2
17043,4,998,1735.18,17.01156862745098,2011-03-18 14:53:00,2011-11-07 15:33:00,31
17044,1,504,948.48,158.08,2011-11-14 14:28:00,2011-11-14 14:28:00,24
17045,3,106,339.44,15.42909090909091,2011-04-06 12:08:00,2011-08-18 17:09:00,112
17046,1,510,642.02,29.182727272727274,2011-07-05 14:24:00,2011-07-05 14:24:00,156
17047,3,533,1100.9,16.93692307692308,2011-05-18 16:50:00,2011-09-15 13:27:00,84
17048,3,485,925.35,21.519767441860466,2011-01-12 16:51:00,2011-08-14 11:49:00,117
17049,9,2673,5655.03,17.839211356466876,2011-03-09 08:33:00,2011-12-07 10:48:00,2
17050,6,1595,3185.64,10.342987012987013,2011-02-13 12:41:00,2011-09-04 13:48:00,95
17051,1,179,240.89000000000001,5.735476190476191,2011-05-29 14:13:00,2011-05-29 14:13:00,193
17052,1,251,399.09,4.808313253012048,2011-11-11 14:50:00,2011-11-11 14:50:00,27
17053,1,122,498.48,38.34461538461539,2011-08-01 10:23:00,2011-08-01 10:23:00,130
17054,5,804,1356.33,16.34132530120482,2011-04-08 13:14:00,2011-11-11 12:56:00,27
17058,3,592,1179.89,19.030483870967743,2011-04-14 09:18:00,2011-09-19 10:13:00,81
17059,5,1850,3080.39,5.9929766536964975,2010-12-05 12:35:00,2011-11-10 12:27:00,29
17060,1,216,234.24,46.848,2011-03-18 13:27:00,2011-03-18 13:27:00,265
17061,11,1526,5232.2300000000005,52.850808080808086,2011-04-21 13:29:00,2011-09-27 11:24:00,73
17062,4,418,533.33,7.7294202898550735,2010-12-05 11:59:00,2011-01-30 11:01:00,313
17063,7,770,1461.14,18.732564102564105,2011-02-23 13:44:00,2011-11-18 16:19:00,20
17064,3,316,855.45,14.02377049180328,2011-01-16 16:10:00,2011-10-12 10:18:00,58
17068,21,2164,4552.14,15.378851351351353,2010-12-06 13:58:00,2011-11-27 13:14:00,11
17069,9,1506,2709.7000000000003,18.948951048951052,2010-12-01 16:49:00,2011-11-11 17:13:00,27
17070,1,131,304.24,4.9070967741935485,2011-08-17 17:01:00,2011-08-17 17:01:00,113
17071,9,1197,2429.03,17.350214285714287,2011-02-03 08:18:00,2011-11-11 16:31:00,27
17073,4,759,1446.09,8.310862068965516,2011-08-22 14:37:00,2011-11-22 11:47:00,17
17075,4,292,834.12,10.832727272727272,2011-01-26 13:20:00,2011-11-22 11:58:00,17
17076,3,295,841.0799999999999,33.6432,2010-12-10 10:08:00,2011-11-03 17:53:00,35
17078,2,788,378.2,13.507142857142856,2011-11-03 18:49:00,2011-11-03 19:17:00,35
17079,1,24,118.80000000000001,59.400000000000006,2011-09-22 15:34:00,2011-09-22 15:34:00,77
17080,2,166,287.62,35.9525,2011-03-15 12:05:00,2011-11-17 12:59:00,21
17081,2,77,288.91,4.585873015873016,2011-10-24 13:08:00,2011-11-14 12:56:00,24
17082,2,1049,2003.85,24.738888888888887,2011-01-25 14:36:00,2011-11-06 15:17:00,32
17083,3,772,1405.78,27.034230769230767,2011-02-09 11:38:00,2011-08-22 15:43:00,108
17084,2,1702,2747.9900000000002,18.44288590604027,2011-11-04 14:49:00,2011-11-04 14:54:00,34
17085,5,785,1562.4,8.4,2010-12-12 12:24:00,2011-08-08 14:15:00,122
17086,6,1859,2050.08,21.355,2011-10-07 11:22:00,2011-12-02 13:54:00,6
17088,4,868,1991.01,17.313130434782607,2011-03-31 09:48:00,2011-11-11 14:23:00,27
17090,7,903,1974.65,32.37131147540984,2010-12-20 13:52:00,2011-12-05 13:44:00,3
17091,9,1746,3827.76,19.629538461538463,2010-12-07 09:55:00,2011-12-07 10:43:00,2
17092,4,1130,1774.03,14.306693548387097,2011-03-07 14:51:00,2011-10-20 19:51:00,49
17094,1,152,302.0,21.571428571428573,2011-01-21 13:09:00,2011-01-21 13:09:00,321
17095,3,618,1324.16,17.894054054054056,2011-01-09 11:05:00,2011-11-17 12:21:00,22
17096,4,339,1022.13,21.294375,2011-03-23 12:05:00,2011-11-24 15:01:00,14
17097,8,459,954.42,4.523317535545024,2010-12-09 14:55:00,2011-12-07 17:05:00,1
17100,2,800,971.74,14.949846153846154,2011-11-21 16:36:00,2011-11-21 16:36:00,17
17101,4,815,1621.73,38.61261904761905,2011-06-14 14:49:00,2011-11-29 13:57:00,9
17102,1,2,25.5,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,261
17105,2,693,665.78,7.397555555555555,2011-02-06 14:46:00,2011-07-03 15:53:00,158
17107,6,4826,10797.48,25.955480769230768,2011-03-06 15:17:00,2011-11-06 14:14:00,32
17109,6,588,881.29,7.597327586206896,2011-04-21 15:46:00,2011-11-10 16:59:00,28
17110,1,50,163.29999999999998,13.608333333333333,2011-06-27 12:58:00,2011-06-27 12:58:00,164
17111,1,282,231.61,7.986551724137931,2011-10-23 15:59:00,2011-10-23 15:59:00,46
17114,8,215,801.12,6.5131707317073175,2011-01-09 11:39:00,2011-12-04 12:17:00,5
17115,3,372,837.5,21.474358974358974,2011-04-20 14:46:00,2011-12-01 14:30:00,7
17117,1,68,116.19999999999999,12.91111111111111,2011-02-24 13:54:00,2011-02-24 13:54:00,287
17118,1,154,157.02,15.702000000000002,2011-01-26 12:19:00,2011-01-26 12:19:00,317
17119,2,334,606.91,17.340285714285713,2011-10-11 11:03:00,2011-12-06 14:40:00,2
17120,1,120,307.46,17.08111111111111,2011-04-20 15:21:00,2011-04-20 15:21:00,232
17122,1,80,138.32,19.759999999999998,2011-08-12 14:33:00,2011-08-12 14:33:00,118
17123,1,246,345.29999999999995,38.36666666666666,2011-07-01 10:47:00,2011-07-01 10:47:00,161
17124,1,129,294.24,9.491612903225807,2011-06-07 14:02:00,2011-06-07 14:02:00,184
17125,1,281,230.5,6.585714285714285,2011-10-20 14:41:00,2011-10-20 14:41:00,49
17126,5,780,989.45,3.989717741935484,2010-12-12 11:26:00,2011-07-10 13:52:00,151
17128,1,76,157.09,11.220714285714285,2011-01-09 12:02:00,2011-01-09 12:02:00,334
17131,5,983,2463.17,18.38186567164179,2011-09-25 12:42:00,2011-12-04 12:52:00,4
17133,7,2730,4892.240000000001,181.1940740740741,2011-03-18 13:47:00,2011-11-24 12:27:00,15
17134,2,98,413.2,17.965217391304346,2011-03-20 11:56:00,2011-08-25 09:53:00,106
17135,7,1224,1139.73,21.917884615384615,2010-12-03 09:31:00,2011-11-23 16:48:00,15
17138,1,126,380.5,15.854166666666666,2011-03-09 11:54:00,2011-03-09 11:54:00,275
17139,12,5176,10650.77,22.328658280922433,2011-02-24 09:32:00,2011-11-24 10:12:00,15
17140,1,296,454.12,25.22888888888889,2011-04-06 13:33:00,2011-04-06 13:33:00,246
17142,1,81,579.0,38.6,2011-04-14 18:22:00,2011-04-14 18:22:00,238
17144,2,483,984.57,20.511875,2011-09-16 12:50:00,2011-12-08 17:57:00,0
17146,3,212,749.78,21.422285714285714,2010-12-16 12:20:00,2011-08-26 12:44:00,105
17147,4,882,1714.59,21.167777777777776,2011-02-01 09:36:00,2011-11-17 12:32:00,22
17148,1,82,124.88,13.875555555555556,2011-10-19 09:59:00,2011-10-19 09:59:00,51
17152,3,517,1689.5,120.67857142857143,2011-03-21 16:20:00,2011-05-29 12:19:00,194
17153,1,104,213.78,15.27,2011-11-15 13:42:00,2011-11-15 13:42:00,23
17154,1,490,329.34,14.319130434782608,2011-09-25 13:42:00,2011-09-25 13:42:00,74
17155,2,242,251.70000000000002,12.585,2011-06-15 10:22:00,2011-11-22 12:38:00,17
17157,2,172,319.0,24.53846153846154,2011-06-16 15:08:00,2011-12-02 09:10:00,7
17158,3,778,1266.97,18.91,2010-12-14 13:03:00,2011-11-07 15:15:00,31
17159,3,1111,1538.88,15.236435643564358,2011-06-21 09:49:00,2011-11-18 10:52:00,21
17160,6,2856,3518.03,15.362576419213974,2011-04-12 12:00:00,2011-11-08 14:05:00,30
17162,10,1001,1715.46,16.494807692307692,2011-02-07 12:27:00,2011-11-11 11:34:00,28
17163,2,66,293.1,58.620000000000005,2011-09-22 15:54:00,2011-11-18 08:57:00,21
17164,7,1501,2467.35,17.134375,2011-03-11 14:26:00,2011-11-07 09:14:00,32
17165,1,100,158.68,15.868,2011-02-28 16:39:00,2011-02-28 16:39:00,283
17166,2,78,206.34,17.195,2011-05-20 08:18:00,2011-11-01 09:46:00,38
17169,2,526,835.78,15.477407407407407,2011-06-09 13:16:00,2011-10-13 10:25:00,57
17171,1,185,224.91,14.056875,2011-02-23 16:37:00,2011-02-23 16:37:00,288
17172,1,480,317.76,21.184,2011-09-22 09:36:00,2011-09-22 09:36:00,78
17173,8,1122,3766.6,43.79767441860465,2011-07-31 15:26:00,2011-12-04 14:40:00,4
17174,1,41,59.9,14.975,2011-05-06 11:47:00,2011-05-06 11:47:00,217
17175,4,866,1443.69,22.915714285714287,2011-02-16 14:56:00,2011-10-26 15:31:00,43
17176,1,170,306.13,20.408666666666665,2011-05-22 12:41:00,2011-05-22 12:41:00,201
17179,3,290,711.79,8.897375,2010-12-13 14:24:00,2011-06-14 16:48:00,177
17180,4,670,783.97,6.2717600000000004,2011-01-27 18:05:00,2011-10-14 15:46:00,55
17181,2,241,239.92000000000002,10.431304347826087,2010-12-01 12:38:00,2011-10-13 14:48:00,56
17183,6,1296,3347.31,45.85356164383562,2011-08-26 15:25:00,2011-12-02 10:07:00,7
17186,2,200,144.0,72.0,2011-10-10 12:52:00,2011-10-24 10:20:00,46
17187,1,144,203.95,20.395,2011-04-27 12:39:00,2011-04-27 12:39:00,226
17188,7,1328,2474.23,29.455119047619046,2010-12-12 12:56:00,2011-11-28 13:53:00,10
17189,2,226,383.75,6.395833333333333,2010-12-15 17:28:00,2011-08-25 19:39:00,105
17190,2,161,444.74,23.40736842105263,2011-05-16 15:29:00,2011-10-12 11:33:00,58
